cliente_id,nombre,fecha_registro,segmento_calculado,pedidos_3m
110286,Victoriano Borrell Castañeda,2020-08-12,nuevo,0
112120,Macarena Bas Checa,2022-04-25,nuevo,0
114493,Adrián Gordillo Páez,2022-03-18,nuevo,1
112390,Ramona Rozas Pelayo,2023-04-09,regular,2
102433,Elodia Franco Ponce,2023-08-15,nuevo,0
104648,Carmelo Peña,2021-11-20,nuevo,0
108470,Georgina Alberola Ramis,2020-05-30,nuevo,0
110424,Charo Abril Bautista,2021-01-10,regular,3
100897,Eli Rosales Exposito,2024-08-26,nuevo,0
112814,Remigio del Pla,2021-03-08,nuevo,1
101588,Sebastián Zaragoza Barberá,2021-08-02,nuevo,0
106687,Ruben Virgilio Rovira Montaña,2023-02-06,nuevo,0
101720,Asdrubal de Cabañas,2022-01-21,nuevo,1
106101,Angelita Valbuena-Prada,2021-08-26,regular,2
103807,Jose Angel Martín Cuevas,2024-05-25,nuevo,0
108807,Ruth Ibañez Chaves,2023-09-25,nuevo,0
111945,Jordana Villaverde Amigó,2024-05-06,nuevo,0
103962,Diego Escolano,2020-10-24,nuevo,0
110394,Albina del Taboada,2021-12-19,nuevo,0
107037,Patricia Tena Cobos,2022-09-21,nuevo,0
113180,Federico de Giner,2022-11-02,nuevo,0
100891,Rosa María Caparrós Valcárcel,2022-07-16,nuevo,1
114036,Gregorio Zurita-Franco,2023-07-06,nuevo,0
104007,Maite Rocha Leal,2023-05-24,nuevo,1
104940,Sancho Caparrós Vives,2024-02-24,nuevo,0
114817,Hernando Vilalta Palacio,2020-10-09,nuevo,0
111777,Amada Porras Iborra,2023-01-31,nuevo,0
105899,Maximiano Andreu Miranda,2022-01-08,nuevo,0
111712,Timoteo Baquero-Martinez,2024-01-16,regular,3
112424,Hipólito Remigio Gracia Carreras,2024-08-14,nuevo,1
111745,Teodosio Higueras Machado,2020-10-30,nuevo,0
100585,Martina Alondra Tur Angulo,2024-03-26,nuevo,0
103933,Inmaculada Serra Canet,2024-06-19,nuevo,0
101261,Che Azcona-Gras,2023-12-20,nuevo,0
110856,Belén Estévez Sierra,2020-03-05,nuevo,0
100311,Ibán de Ibarra,2021-07-24,regular,2
101717,Arturo Ferreras Coloma,2023-11-17,nuevo,0
106010,Mónica Cuervo Lucena,2023-04-25,nuevo,0
102053,Vicenta Castañeda Arroyo,2020-06-16,nuevo,0
110808,Maura del Carreras,2023-02-19,nuevo,0
104669,Ana Sofía Salom Borrell,2023-02-24,nuevo,1
104299,Emma de Fiol,2020-08-10,nuevo,0
106647,Macario Montaña,2023-06-17,nuevo,0
103784,Marianela Martin,2021-10-16,nuevo,1
101009,Concha Frías Benet,2023-12-27,nuevo,0
107348,Aarón de Castell,2020-05-16,nuevo,1
113445,Xiomara Múgica Coloma,2020-05-19,nuevo,0
114890,Cayetano Coloma-Muro,2021-12-07,nuevo,0
108384,Chuy Barrera Montenegro,2021-02-12,nuevo,0
110500,Ambrosio Conesa Criado,2020-09-29,nuevo,1
104060,Luciana Llabrés,2023-02-04,nuevo,1
108722,Paula Giralt Azorin,2023-03-08,nuevo,0
100091,María Cristina Vila Martínez,2021-04-19,nuevo,1
101988,Jorge Mendoza Bueno,2021-06-09,nuevo,0
112746,Ester Mariscal Estevez,2022-01-21,regular,2
112217,Joaquina Taboada Solsona,2020-09-05,nuevo,0
112166,José Manuel de Marin,2023-04-28,nuevo,1
107280,Macario Vallejo Frutos,2024-05-09,nuevo,1
112499,Ágata Salvador Carbó,2020-11-08,nuevo,0
111274,Augusto Cabrero Borrell,2021-09-10,nuevo,1
113519,Florentino Medina,2024-01-13,nuevo,1
114777,Edmundo Miguel Palmer,2021-09-25,nuevo,0
109518,Rufina Benitez Escalona,2023-06-05,nuevo,1
113517,Noa Camila Colom Cervera,2023-05-17,nuevo,1
113402,Pastora Losada-Camps,2022-01-11,nuevo,0
102926,Natividad de Valenciano,2021-04-14,nuevo,1
110363,Gaspar de Zorrilla,2021-08-11,nuevo,1
108186,Diana Alemán León,2021-02-04,nuevo,0
108186,Diana Alemán León,2021-02-04,nuevo,0
105885,Asunción Piñol Menendez,2022-07-03,regular,2
102342,María Manuela Huerta Téllez,2021-09-18,nuevo,0
111793,Gil Portero Aliaga,2020-05-08,nuevo,1
114302,Vasco Cuevas,2022-06-05,nuevo,0
100628,Sebastian Grande Izquierdo,2022-09-19,nuevo,1
110448,Quirino Roselló Casanova,2022-07-01,nuevo,0
107546,Reinaldo José Manuel Alsina Frutos,2023-06-22,nuevo,0
110114,Macarena Cantero Almagro,2024-07-14,nuevo,1
104766,Óscar Lerma Alberto,2022-11-02,nuevo,1
112682,Francisco Catalá Garcés,2021-09-23,nuevo,0
114952,Javier Reyes Arellano,2022-10-29,nuevo,0
113147,Nicodemo Salmerón Diaz,2023-07-10,nuevo,0
100129,Esmeralda del Tirado,2023-11-12,nuevo,0
112430,Áurea Dueñas Alemany,2022-05-08,nuevo,0
114770,Narcisa Martinez Silva,2020-09-13,nuevo,1
104183,Leonel Morcillo Morales,2021-12-06,nuevo,0
107300,Salvador Jover-Botella,2021-03-05,nuevo,0
106996,Natividad Guzmán Acero,2022-07-17,nuevo,1
102399,Juliana Calatayud Martínez,2021-02-09,nuevo,0
113948,Matías Vigil Bárcena,2020-09-20,nuevo,1
101187,Vicenta Roman Duran,2023-03-16,nuevo,0
110915,Mohamed Cerdán Criado,2023-06-30,nuevo,1
115124,Fulgencio Acevedo Bravo,2020-06-18,nuevo,0
105315,Rufina de Toro,2020-09-12,regular,3
109221,Anunciación Pareja Palomar,2021-04-13,nuevo,0
104248,Emma Lledó,2021-06-16,regular,2
114872,Bonifacio Cepeda-Toro,2022-07-23,nuevo,1
109108,Teófilo Campo Gonzalo,2024-03-19,nuevo,0
109498,Basilio Fajardo Palomares,2022-05-18,nuevo,0
101097,Candelas Roman Pozo,2023-06-18,nuevo,0
106654,Blanca Llano Fabra,2022-07-02,nuevo,0
101274,Rafael Español,2022-07-10,nuevo,1
105699,Dolores Vera Guzman,2022-07-14,nuevo,0
110384,Raimundo Codina Cid,2023-10-01,nuevo,1
108729,Victorino Jurado Miró,2020-08-14,nuevo,0
106798,Filomena Sáenz-Pulido,2022-11-15,nuevo,0
109591,Jimena de Pagès,2020-10-01,nuevo,0
106616,Ángel Barberá Peláez,2023-04-21,nuevo,0
103359,Jovita del Múñiz,2022-01-26,nuevo,0
107756,Eloísa Villa-Alegria,2024-01-28,nuevo,0
100184,Sabas Jacobo Piña Moles,2023-11-11,nuevo,0
112302,Haydée Terrón Avilés,2020-06-04,nuevo,1
111756,Vidal Marí Bellido,2022-09-02,nuevo,0
106514,Anabel Izquierdo,2024-03-09,nuevo,0
104568,Alexandra Arnau,2022-06-24,nuevo,0
106604,Raúl Perez Zorrilla,2023-05-15,nuevo,0
112917,Fanny Cañas Olmo,2023-03-10,nuevo,0
101962,Natalio Camacho,2021-08-03,nuevo,0
104993,Noelia de Escolano,2021-10-19,nuevo,0
104892,Angelina de Marí,2021-06-26,nuevo,0
108040,Eugenio Ayuso Busquets,2020-10-24,nuevo,0
105870,Elisa Escolano Otero,2024-04-17,nuevo,0
109571,Anselma Aitana Carballo Llabrés,2020-08-15,nuevo,0
114765,Águeda Luján Almazán,2021-12-28,nuevo,0
106227,Juan Montoya Lloret,2023-06-11,nuevo,1
111706,Feliciano Silvio Torrens Cañete,2021-05-12,nuevo,1
111022,Heliodoro Rosales Castañeda,2023-03-03,nuevo,0
101252,Lucas Ramos,2024-02-24,nuevo,0
103177,Gervasio Riba Galindo,2022-04-27,nuevo,1
103360,Paulino Requena Salas,2022-05-23,nuevo,0
113392,Dorita Español-Aguilar,2020-06-16,nuevo,0
109996,Tiburcio Sanmartín,2024-01-03,nuevo,1
112886,Leocadio Duran Bosch,2020-04-02,nuevo,0
114011,Nacio Robles Vizcaíno,2022-07-05,regular,2
107412,Amaro de Parra,2022-03-03,nuevo,0
107539,Rodolfo del Raya,2020-11-22,nuevo,0
110595,Renato de Gonzalo,2023-02-04,nuevo,0
101052,Cirino Ferrero Ballester,2023-08-08,regular,2
109222,Adalberto Alcalde-Blanes,2022-07-31,nuevo,0
108465,Florencia Hoyos Maza,2021-01-07,nuevo,1
104764,Felipa Esparza Romeu,2022-10-05,nuevo,0
101875,Teófilo Soriano-Fuster,2023-09-20,nuevo,1
109279,Pili Coloma Acevedo,2024-06-29,nuevo,0
110726,Iris Lorenzo,2024-02-23,nuevo,0
107283,Begoña Caballero,2021-04-08,nuevo,0
109009,Vanesa Revilla-Tejero,2020-11-22,nuevo,0
111854,Amparo Mercader,2020-09-05,nuevo,0
104323,Guadalupe del Cerdán,2020-05-27,nuevo,1
109449,Rosendo Ledesma-Agudo,2022-09-04,regular,2
105832,Godofredo Tamarit Cortes,2021-08-24,nuevo,1
112631,Carmelo del Ramirez,2021-12-31,nuevo,0
110482,Jenaro Bru Fabregat,2020-05-23,nuevo,0
111842,Carina Susana Mascaró Machado,2020-08-25,nuevo,0
113652,Sosimo Pulido Canales,2022-09-02,nuevo,0
112108,Severo Belmonte Lumbreras,2021-08-16,nuevo,0
104486,Régulo Quintero Campos,2023-10-24,nuevo,0
111588,Octavio Raimundo Andreu Velasco,2022-11-05,regular,3
108616,Florina Solé Zapata,2023-01-12,nuevo,0
103925,Gala Olivia Fonseca Ballester,2023-09-27,nuevo,0
114757,Nicanor del Guijarro,2022-04-23,nuevo,1
109934,Fidela Caro-Delgado,2020-10-03,regular,2
111490,Víctor Peñalver,2022-02-02,nuevo,1
107851,Elisa Herrero Osorio,2023-08-30,nuevo,0
112577,Isidora Herrera Becerra,2020-08-19,nuevo,1
103114,Lara Olmedo Poza,2024-03-18,regular,3
103304,Rosalinda Cabo-Villar,2021-07-30,nuevo,0
109537,León Albero Luján,2023-02-21,nuevo,0
101691,Rafael Novoa-Cases,2021-11-15,nuevo,1
110298,Alondra Felisa Vall Jove,2020-10-02,nuevo,0
105049,Martín Abella Galan,2021-11-04,nuevo,0
110481,Édgar Rubio Feliu,2021-06-15,nuevo,0
103309,Alejandro Tomas-Garzón,2021-10-15,nuevo,0
101505,Mar Abril Balaguer,2024-01-30,nuevo,0
101505,Mar Abril Balaguer,2024-01-30,nuevo,0
101807,Bárbara Galván Noriega,2022-12-06,nuevo,0
103872,Ibán Amo,2022-10-12,nuevo,0
110348,Román Salvà Caparrós,2020-06-15,nuevo,1
110348,Román Salvà Caparrós,2020-06-15,nuevo,1
103792,Julio Cabeza Campoy,2021-04-27,nuevo,0
114827,Florentina Cabeza Zurita,2023-10-19,nuevo,0
112039,Salud Portero Ropero,2023-12-22,nuevo,0
110833,Godofredo Barco Mercader,2022-07-01,nuevo,0
101718,Teodoro Pardo Saavedra,2020-05-03,nuevo,0
102697,Marcial Bastida Perelló,2021-10-11,regular,3
101849,María Ángeles Puga Salvà,2021-02-23,nuevo,0
104513,Lola Benavente-Agudo,2024-07-27,nuevo,1
113134,Jenaro Solsona Salas,2024-06-25,nuevo,0
106623,Josefina Morillo Solano,2022-04-21,nuevo,1
110537,Reyna Sanz,2024-06-11,nuevo,1
100143,Ángeles Cortes-Busquets,2024-07-06,nuevo,0
112598,Margarita Posada Falcó,2022-03-23,nuevo,1
106993,Samanta Palacios Cañizares,2022-04-20,nuevo,0
110496,Tristán Trillo-Frías,2021-07-22,regular,3
115076,Fátima Ferreras Aragón,2023-08-30,regular,2
101118,Jessica Teresa Frutos Giménez,2024-02-25,nuevo,0
101757,Balduino Guzman Bayona,2020-06-27,nuevo,1
100498,Mireia Chaves Saura,2020-08-19,nuevo,0
106752,Ariel del Carbonell,2024-01-28,nuevo,0
100871,Calixto Bellido Sainz,2021-02-09,nuevo,1
103358,Raimundo Milla Cobos,2021-03-08,nuevo,0
109105,Amor de Castejón,2020-03-31,nuevo,0
107679,Palmira de Garrido,2023-11-20,nuevo,1
100722,Toño Campoy Noriega,2021-06-04,nuevo,1
100887,Régulo Calixto Esteve Manjón,2020-10-29,nuevo,1
114948,Hilario Leonel Tamarit Frutos,2022-05-24,nuevo,1
111413,María Manuela Alfonso Sola,2024-02-14,nuevo,0
112935,Sarita Sierra-Samper,2022-10-12,nuevo,0
108348,Rubén Bas Salcedo,2024-01-20,nuevo,0
109713,Constanza Jove Mora,2022-03-28,nuevo,0
108103,Eugenio Quero-Leal,2024-03-01,regular,3
112830,Severo Benito Montaña,2020-05-13,nuevo,1
100315,Marina Narcisa Cuéllar Alberola,2022-04-30,nuevo,0
113934,Gerardo del Mendizábal,2022-01-27,nuevo,0
111625,Roberta Duarte Guardiola,2021-03-27,nuevo,1
104205,Paloma Bosch Casanovas,2022-03-24,nuevo,0
105851,Flor Olivera Alcalá,2024-06-01,nuevo,0
106130,Mateo Salinas Polo,2021-08-03,nuevo,1
105448,Esteban Gil Gordillo,2023-06-03,nuevo,0
103130,Coral Vélez Mate,2023-03-24,nuevo,0
101997,Atilio Pont Huertas,2022-06-05,regular,2
111546,Juan Bautista Silva Vargas,2023-03-02,nuevo,1
103969,Saturnina Losada-Arjona,2024-02-23,nuevo,0
112297,Ariadna Arellano Mulet,2020-10-31,nuevo,0
100337,Olegario Vilanova Cortés,2021-04-01,regular,2
112298,Reyes Chelo Andreu Merino,2022-08-22,nuevo,0
113041,Porfirio Heras Coll,2021-07-03,nuevo,0
110782,Visitación Cuervo Figuerola,2024-01-20,regular,3
110782,Visitación Cuervo Figuerola,2024-01-20,regular,3
102986,Jose Ignacio Cuenca Valenciano,2020-08-21,nuevo,0
104621,Juan Manuel Alba Espada,2024-01-21,nuevo,1
106532,Estrella Ramis-Becerra,2023-08-04,nuevo,0
110237,Malena Feliu Bosch,2024-03-18,nuevo,0
103559,Leonor Ángel Conde,2024-08-21,nuevo,0
114197,Gema Cases Abellán,2021-02-27,nuevo,1
103417,Dolores Portero,2022-08-21,nuevo,1
100308,Ofelia Alcalde-Guerrero,2022-02-21,nuevo,0
106620,Clementina María Fernanda Pavón Quevedo,2023-03-16,nuevo,1
106620,Clementina María Fernanda Pavón Quevedo,2023-03-16,nuevo,1
112085,Gil Palau Font,2021-09-02,nuevo,0
100349,Azeneth Alondra Farré Ferrando,2021-01-25,nuevo,1
105919,Noé Botella Ródenas,2021-08-08,nuevo,1
107244,Herberto Pozo,2024-08-07,nuevo,1
114799,Claudia Parejo-Jove,2021-12-17,nuevo,0
104483,Urbano del Arcos,2023-12-21,nuevo,1
112371,Leoncio Mayoral,2024-06-17,nuevo,0
109422,Vidal Federico Francisco Farré,2021-04-20,nuevo,0
108264,Nydia Camila Samper Caballero,2021-03-07,nuevo,1
112296,Carmina de Giménez,2021-11-24,nuevo,0
106856,Clotilde Alcántara Alcalá,2022-02-06,nuevo,0
112668,Encarnacion Cabañas Prats,2022-11-22,nuevo,0
111137,Abilio Villaverde Olivé,2022-10-25,nuevo,0
112688,Ximena Zaragoza,2022-07-28,nuevo,0
110453,Mercedes Ávila Bautista,2020-09-07,nuevo,0
101667,Eugenia Cáceres Gallart,2022-06-29,nuevo,0
107580,Juan Carlos Diaz Salmerón,2024-05-15,nuevo,0
105571,Goyo Cáceres Pacheco,2023-01-08,nuevo,1
114911,Flora Montesinos Sedano,2024-01-07,nuevo,0
100053,Rufina Castells Briones,2020-09-17,nuevo,0
110346,Melisa Catalá Fonseca,2023-06-21,nuevo,0
106264,Matías de Riera,2023-10-18,nuevo,0
101446,Lourdes Belen León Páez,2021-10-11,nuevo,0
113542,Noé del Guardiola,2021-04-17,nuevo,0
113568,Ana Sofía Rocamora Báez,2023-06-28,nuevo,0
101696,Lisandro Morán Gras,2023-09-11,nuevo,1
101575,Laura Tolosa Isern,2022-07-20,regular,2
111533,Elena Perez-Uría,2024-02-02,regular,2
104406,Anacleto Bermúdez Galiano,2021-11-27,nuevo,0
101631,Obdulia Vélez,2023-06-13,nuevo,0
113094,Cecilio Cervera Quesada,2024-01-04,regular,2
101882,Jorge del Solera,2023-11-04,nuevo,0
105075,Galo Montero Diéguez,2024-06-21,nuevo,0
105510,Maura Castro,2024-07-06,nuevo,0
113751,Úrsula Pedro Aller,2024-03-17,nuevo,0
110538,Francisco Javier Páez Torrents,2024-04-11,nuevo,0
109041,Lucio Ortega Castañeda,2021-06-14,nuevo,1
111060,Belén Castell Lago,2023-10-26,nuevo,1
112502,Carmelita Belda Yáñez,2021-01-23,nuevo,1
100187,Emiliano Barrios Piñeiro,2022-05-09,nuevo,1
110023,Albano Verdú,2024-07-14,nuevo,0
105559,Soraya Almeida Tena,2020-06-16,nuevo,0
107186,Celestino del Grau,2020-05-01,regular,2
114404,Melisa Luís,2024-04-26,nuevo,1
114397,Rufina Cabezas Clemente,2020-09-06,nuevo,0
106588,Anastasia Teodora Tejera Riba,2024-08-08,nuevo,0
101235,Teresa Encarnación Prado Montalbán,2022-12-31,nuevo,1
110880,Jacobo Bayona Baquero,2020-07-30,nuevo,0
103916,Mireia Izaguirre Jara,2023-12-26,nuevo,1
100447,Rosa María Toro Arnal,2021-01-13,nuevo,0
100845,Martirio María José Lobato Zurita,2023-08-15,nuevo,0
105202,Lino Lamas-Sanabria,2023-08-15,nuevo,0
113701,Armida Sonia Pino Carbonell,2020-04-29,nuevo,0
112000,Pascual Giner Patiño,2020-07-31,nuevo,1
102441,Mercedes del Casal,2022-10-18,regular,2
103104,Adelina Román Cuéllar,2023-01-17,nuevo,1
107693,Úrsula Zabala Goicoechea,2020-04-22,nuevo,0
109719,Áurea Gibert Codina,2024-04-16,nuevo,0
106975,Óscar Aguilera Cabanillas,2020-11-20,nuevo,1
106095,Judith Palau Aguilar,2023-11-12,nuevo,1
109487,Cándido Sanchez Montesinos,2020-09-12,regular,2
102154,Dan Juan José Cañas Arroyo,2020-05-13,regular,3
105519,Lino Alberola,2022-06-18,nuevo,0
112472,Ainara Roura Hernández,2023-03-06,nuevo,1
105068,Ainara Llanos Benítez,2024-03-28,regular,4
113144,Gabriela Yuste Sánchez,2020-12-03,nuevo,0
111992,José Antonio Iriarte Múgica,2024-04-07,nuevo,0
112971,Carmina Contreras,2021-06-19,nuevo,0
100777,Félix Cases-Angulo,2021-03-04,regular,2
108418,Odalis Cornejo-Lladó,2024-02-17,nuevo,1
114477,Salomón Lozano,2021-05-07,nuevo,1
106325,Elisabet Prats Nuñez,2022-08-29,nuevo,0
104921,Reina Ayala Mármol,2023-08-05,nuevo,0
113555,Macarena Pujadas,2020-08-12,nuevo,0
109183,Lupe Perea Cabello,2024-03-02,nuevo,0
114786,Leonardo Amores-Bru,2023-06-20,regular,4
110979,Tania Agullo Cabeza,2023-02-17,nuevo,1
103137,Milagros Santamaría Sierra,2022-09-14,nuevo,1
113114,Emperatriz Solé Ramis,2024-05-18,nuevo,0
105463,Xiomara Pombo Cerdá,2021-06-10,nuevo,1
103184,Jonatan Segovia-Iniesta,2020-09-10,nuevo,0
112930,Carolina Álvarez Navarro,2023-02-02,nuevo,0
107523,Gloria Ordóñez-Gonzalez,2024-03-04,nuevo,0
112357,Eladio Inocencio Campos Roselló,2021-11-08,nuevo,1
103200,Jose Antonio Aramburu Marin,2020-09-19,nuevo,1
111782,Olivia Santamaría Alba,2024-05-18,nuevo,1
101290,Nydia Ferreras Palomar,2024-07-08,nuevo,1
114818,Adela Moles Valcárcel,2021-04-05,nuevo,0
114862,Toño Cabo Salom,2020-10-25,nuevo,0
111579,Encarnación Parra Riba,2022-07-31,nuevo,1
107543,Andrés del Medina,2021-12-30,nuevo,1
101880,Olegario Sancho Cueto,2023-01-25,nuevo,0
113228,Sigfrido Ocaña,2024-03-14,nuevo,1
110386,Julie Tur Sola,2021-12-18,nuevo,0
105458,Ale Enríquez Cañas,2020-09-12,nuevo,1
102149,Paloma Bermudez Molins,2021-11-20,regular,2
104132,Emperatriz Palomares Hernández,2024-06-26,nuevo,0
101037,Eleuterio Hernán Suárez Marcos,2023-10-16,regular,2
114838,Albano Abascal-Camps,2020-07-18,nuevo,1
104135,Marita Cornejo Zamora,2024-04-12,nuevo,1
100650,Blas Marquez,2021-10-30,nuevo,1
109276,Nilda Cánovas Peña,2023-12-05,nuevo,1
106712,Lourdes Solsona,2023-10-21,nuevo,1
100862,Amor Abril Ibañez Prado,2021-01-10,regular,2
109096,Valerio Vera-Escribano,2023-01-04,nuevo,0
100192,Jonatan Arroyo Herrero,2021-05-14,nuevo,0
108302,Albina Matas Casado,2021-05-12,nuevo,0
106027,Ibán Rodriguez Fernandez,2021-10-23,nuevo,0
101943,Clementina Casal Costa,2020-05-03,nuevo,0
104332,Amor Capdevila Manzano,2020-06-05,nuevo,1
113796,Águeda Baquero Hurtado,2022-05-30,nuevo,0
108776,Pastor Jaume Rebollo,2020-09-25,nuevo,1
107973,Reinaldo Gabaldón Garcia,2022-06-26,nuevo,0
114959,Ismael Guadalupe Luque Guzman,2022-05-06,nuevo,0
115002,Ileana Toro Osorio,2021-02-19,nuevo,0
111543,Abril Reig Vera,2021-01-01,nuevo,0
102776,Delia Cánovas,2023-01-11,nuevo,0
104146,Delfina Ríos Galvez,2023-04-20,nuevo,0
102618,Ámbar Benitez Sarmiento,2023-11-21,nuevo,0
102412,Zaida Jover Cabeza,2021-06-20,nuevo,0
101095,Clemente Aitor Arjona Andres,2021-06-16,nuevo,0
101547,Esther de Gimenez,2022-02-25,nuevo,1
104590,Sabas Miguel Guzman,2023-04-07,nuevo,1
106035,Víctor Nando Soler Mayo,2020-03-24,nuevo,1
110540,Eva Mendoza Vara,2024-02-29,nuevo,0
106954,Dalila del Plaza,2024-04-01,nuevo,1
103136,José Manuel Francisco Checa,2020-12-29,nuevo,0
103857,Luciano Acosta Vazquez,2021-02-28,nuevo,0
114361,Teresita Calvo Río,2022-04-08,nuevo,0
106420,Anacleto Cerdá Larrañaga,2022-12-23,nuevo,0
103806,Leandra Ariadna García Amador,2021-11-28,nuevo,0
113578,Filomena Roman Aparicio,2021-11-09,nuevo,1
110300,Celestina Fonseca Abad,2022-10-18,nuevo,1
107432,Pascuala Arregui Ballester,2021-01-13,nuevo,0
106775,Natalio Camps Espada,2022-07-22,nuevo,0
113685,Ofelia Novoa Alvarado,2021-03-20,nuevo,0
100465,Javiera Donaire,2023-04-04,nuevo,0
101258,Severiano Benito,2024-07-31,nuevo,1
110021,Mariano Peláez Elías,2021-08-14,nuevo,0
102260,Hilda Palma Morales,2022-10-25,nuevo,1
105631,Isabela Zamora Díez,2022-04-01,nuevo,0
115079,Sebastian Vergara Ferreras,2022-02-24,nuevo,0
106232,Lorenzo Erasmo Angulo Porcel,2024-05-23,nuevo,1
107383,Alba Tomas,2021-06-25,nuevo,0
110991,Marcos Moliner Jaume,2022-10-19,nuevo,0
112851,Flavia Escalona Balaguer,2024-07-27,nuevo,0
101263,Lorenzo Rosell Valderrama,2023-04-08,nuevo,1
114024,Odalys Dominguez Morera,2021-11-21,regular,2
107213,Maricruz Amo Villalba,2024-07-16,nuevo,0
100976,Eliana Páez Reig,2022-04-12,nuevo,0
111141,Clímaco Saturnino Montero Marín,2024-07-01,nuevo,0
105867,Leoncio Navarro Perea,2022-05-16,nuevo,0
109134,Ester Zorrilla Flores,2023-09-28,nuevo,1
106583,Isaura Guitart Valle,2024-07-31,regular,3
102388,Águeda Armas Angulo,2020-06-14,nuevo,0
115141,Gloria Bárcena Ferrer,2021-03-18,nuevo,0
105022,Hipólito Lorenzo Benito,2023-04-19,nuevo,0
107130,Ale Ropero Pallarès,2024-08-23,nuevo,0
114390,Serafina Ballester Vélez,2023-05-10,nuevo,0
103883,Hernán de Donaire,2020-05-29,nuevo,1
106056,Bibiana Toro Anglada,2020-09-02,nuevo,0
114154,Miguela Calvo Martínez,2024-05-24,nuevo,0
113865,Jacinto Parejo,2024-08-15,nuevo,0
111087,Roldán de Águila,2023-12-22,nuevo,1
103876,Jose Antonio Aroca-Salcedo,2024-04-04,regular,2
102790,Silvestre Romeu-Rios,2024-05-31,nuevo,0
109137,Ildefonso Rojas Arce,2022-04-09,nuevo,0
114659,Armida Pujol Arce,2024-08-07,nuevo,1
101858,Sabina Estevez Checa,2022-01-29,nuevo,0
113507,Victor Moraleda Pol,2020-04-18,nuevo,0
104109,Alejo Pérez Lladó,2021-12-10,nuevo,0
105214,Paz Salcedo-Bello,2021-08-22,nuevo,0
108282,Dafne del Cortes,2022-02-10,nuevo,1
103256,Manuel Gomis Santana,2023-06-25,nuevo,0
107324,Wálter Sanz Blázquez,2021-12-31,nuevo,0
102691,Vicente Amador Bayo,2021-04-08,nuevo,0
107390,Augusto Soler Almeida,2023-05-12,nuevo,0
104628,Rebeca del Vilanova,2022-02-28,nuevo,1
111599,Leocadia Cornejo Cardona,2023-03-25,nuevo,0
101320,Feliciana Manso Oller,2022-02-12,nuevo,0
111951,Ovidio Menendez Milla,2021-12-09,nuevo,0
105163,Toni Ignacio Tejedor Guijarro,2023-10-27,nuevo,0
111296,Vicente Gimeno Aragonés,2021-01-14,nuevo,1
114309,Abilio Pina Ródenas,2022-11-17,nuevo,1
101136,María Navas Angulo,2022-09-21,nuevo,1
104530,Maximiano Daza-Sevilla,2021-07-02,nuevo,0
103506,Geraldo Pareja Carretero,2024-04-02,nuevo,0
104750,Teófilo de Julián,2022-11-14,nuevo,1
107087,Aureliano Revilla Piñol,2024-05-07,nuevo,0
109942,Haroldo Cabo Higueras,2024-08-01,nuevo,0
110550,Dan Segovia Castells,2021-08-17,nuevo,0
110746,Gil Sola Dueñas,2023-02-23,nuevo,1
110746,Gil Sola Dueñas,2023-02-23,nuevo,1
106337,Wilfredo Niño Pulido,2020-11-20,nuevo,0
113560,Roque Gallo Losada,2024-02-08,nuevo,0
106983,Ricarda Rosell Llorente,2021-09-12,nuevo,1
110067,Juan Francisco del Artigas,2022-03-26,nuevo,0
113260,Godofredo Ramos Garcés,2020-09-26,nuevo,0
102506,Concha Ibáñez Molins,2023-07-10,nuevo,0
102905,Gilberto de Tapia,2024-01-01,nuevo,0
100571,Fabiana Baños Ugarte,2023-01-15,nuevo,1
101449,Primitivo Casals Agudo,2022-03-23,nuevo,1
103415,Cipriano Cayetano Gómez Carretero,2024-03-12,nuevo,0
112547,Oriana Bernat Bolaños,2024-06-26,regular,2
111196,Rosalinda Cañizares Huguet,2023-07-14,nuevo,1
109291,Tadeo Asenjo Colomer,2022-09-04,nuevo,0
113004,María Dolores Carballo Uriarte,2020-06-26,nuevo,0
106838,Evangelina Torralba Cal,2024-02-23,nuevo,0
103227,Samuel Zamora-Tejero,2024-02-08,regular,2
115165,Nacio Carrera,2023-12-14,nuevo,1
104384,Elodia Felipa Valbuena Castell,2023-07-03,nuevo,1
109230,Edu Pagès Molina,2021-10-01,nuevo,1
107846,Benigna Garriga Adán,2024-04-05,nuevo,0
103540,Ricarda Agudo Pi,2023-11-25,nuevo,0
110996,Trinidad Huertas,2023-05-08,nuevo,0
113962,Margarita Quevedo Adadia,2023-04-07,nuevo,0
113962,Margarita Quevedo Adadia,2023-04-07,nuevo,0
102828,Pascuala Vigil Taboada,2023-03-22,regular,3
105781,Eloísa Cuevas Neira,2024-08-18,nuevo,0
104997,Hernando Ruiz Alarcón,2023-02-22,nuevo,0
101339,Bernardo Hoyos Leal,2020-08-14,regular,2
